# {'li': 1, 'lf': 1, 'xc': 1e-08, 'yc': 1e-08}
# omega	gamma
3.000000000000000000e+15 1.374718486544974361e-01
3.016666666666666500e+15 1.412546110815594835e-01
3.033333333333333500e+15 1.451912172284057501e-01
3.050000000000000000e+15 1.492902447389580500e-01
3.066666666666666500e+15 1.535608776421050481e-01
3.083333333333333500e+15 1.580129585282521454e-01
3.100000000000000000e+15 1.626570460329331003e-01
3.116666666666666500e+15 1.675044782522108200e-01
3.133333333333333500e+15 1.725674427983368286e-01
3.150000000000000000e+15 1.778590543004760494e-01
3.166666666666666500e+15 1.833934402664121888e-01
3.183333333333333000e+15 1.891858363494881845e-01
3.200000000000000000e+15 1.952526922135301990e-01
3.216666666666666500e+15 2.016117893608714295e-01
3.233333333333333000e+15 2.082823724888402395e-01
3.250000000000000000e+15 2.152852961733841275e-01
3.266666666666666500e+15 2.226431889510077367e-01
3.283333333333333000e+15 2.303806371889380311e-01
3.300000000000000000e+15 2.385243915075180854e-01
3.316666666666666500e+15 2.471035989586292392e-01
3.333333333333333000e+15 2.561500646824327876e-01
3.349999999999999500e+15 2.656985473776123374e-01
3.366666666666666500e+15 2.757870936466234602e-01
3.383333333333333000e+15 2.864574171403914682e-01
3.399999999999999500e+15 2.977553294556366525e-01
3.416666666666666500e+15 3.097312309669000285e-01
3.433333333333333000e+15 3.224406712487805637e-01
3.449999999999999500e+15 3.359449905151901672e-01
3.466666666666667000e+15 3.503120556386384310e-01
3.483333333333333500e+15 3.656171068973028682e-01
3.500000000000000000e+15 3.819437347351594680e-01
3.516666666666667000e+15 3.993850096418666840e-01
3.533333333333333500e+15 4.180447929298515830e-01
3.550000000000000000e+15 4.380392619146681321e-01
3.566666666666667000e+15 4.594986900566590537e-01
3.583333333333333500e+15 4.825695313346597959e-01
3.600000000000000000e+15 5.074168689279405786e-01
3.616666666666667000e+15 5.342273017336661711e-01
3.633333333333333500e+15 5.632123590576396666e-01
3.650000000000000000e+15 5.946125549046292758e-01
3.666666666666667000e+15 6.287022198538397832e-01
3.683333333333333500e+15 6.657952820814828643e-01
3.700000000000000000e+15 7.062522116993108501e-01
3.716666666666667000e+15 7.504883968387157100e-01
3.733333333333333500e+15 7.989842892440516264e-01
3.750000000000000000e+15 8.522977460009248940e-01
3.766666666666667000e+15 9.110791081988649509e-01
3.783333333333333500e+15 9.760897042826948145e-01
3.800000000000000000e+15 1.048224655123575211e+00
3.816666666666666500e+15 1.128541101426015159e+00
3.833333333333333000e+15 1.218293286589086755e+00
3.850000000000000000e+15 1.318976326458967341e+00
3.866666666666666500e+15 1.432380999152300882e+00
3.883333333333333000e+15 1.560662507303358204e+00
3.900000000000000000e+15 1.706426902138716617e+00
3.916666666666666500e+15 1.872839679100004373e+00
3.933333333333333000e+15 2.063761844238109155e+00
3.950000000000000000e+15 2.283919226222186349e+00
3.966666666666666500e+15 2.539110341666938275e+00
3.983333333333333000e+15 2.836455394013037701e+00
