# {'li': -1, 'lf': -1, 'xc': -1e-08, 'yc': -1e-08}
# omega	gamma
3.000000000000000000e+15 1.783546196604980372e-01
3.016666666666666500e+15 1.828910320690217695e-01
3.033333333333333500e+15 1.876006117634236303e-01
3.050000000000000000e+15 1.924925507967140403e-01
3.066666666666666500e+15 1.975766643265270406e-01
3.083333333333333500e+15 2.028634423629983030e-01
3.100000000000000000e+15 2.083641066250002671e-01
3.116666666666666500e+15 2.140906730911552591e-01
3.133333333333333500e+15 2.200560209090505759e-01
3.150000000000000000e+15 2.262739684144057239e-01
3.166666666666666500e+15 2.327593571136794826e-01
3.183333333333333000e+15 2.395281446006810866e-01
3.200000000000000000e+15 2.465975075131475736e-01
3.216666666666666500e+15 2.539859557918051625e-01
3.233333333333333000e+15 2.617134596860922757e-01
3.250000000000000000e+15 2.698015911618305562e-01
3.266666666666666500e+15 2.782736816120701673e-01
3.283333333333333000e+15 2.871549980595449192e-01
3.300000000000000000e+15 2.964729403752818238e-01
3.316666666666666500e+15 3.062572624323439130e-01
3.333333333333333000e+15 3.165403205775907391e-01
3.349999999999999500e+15 3.273573533515031775e-01
3.366666666666666500e+15 3.387467970330675926e-01
3.383333333333333000e+15 3.507506423538702123e-01
3.399999999999999500e+15 3.634148386377271667e-01
3.416666666666666500e+15 3.767897527099282606e-01
3.433333333333333000e+15 3.909306912212432428e-01
3.449999999999999500e+15 4.058984965927240340e-01
3.466666666666667000e+15 4.217602286658607147e-01
3.483333333333333500e+15 4.385899464107390067e-01
3.500000000000000000e+15 4.564696067924478018e-01
3.516666666666667000e+15 4.754901012355545742e-01
3.533333333333333500e+15 4.957524542001067180e-01
3.550000000000000000e+15 5.173692133689498096e-01
3.566666666666667000e+15 5.404660670722984950e-01
3.583333333333333500e+15 5.651837321298023298e-01
3.600000000000000000e+15 5.916801646412110927e-01
3.616666666666667000e+15 6.201331578756863472e-01
3.633333333333333500e+15 6.507434059034143958e-01
3.650000000000000000e+15 6.837381297630070742e-01
3.666666666666667000e+15 7.193753857755936787e-01
3.683333333333333500e+15 7.579492044126628914e-01
3.700000000000000000e+15 7.997957446034880125e-01
3.716666666666667000e+15 8.453006947470684818e-01
3.733333333333333500e+15 8.949082108594657026e-01
3.750000000000000000e+15 9.491317579956267680e-01
3.766666666666667000e+15 1.008567318203960284e+00
3.783333333333333500e+15 1.073909553079120727e+00
3.800000000000000000e+15 1.145971669479731281e+00
3.816666666666666500e+15 1.225709943206140018e+00
3.833333333333333000e+15 1.314254119587680236e+00
3.850000000000000000e+15 1.412945246063182392e+00
3.866666666666666500e+15 1.523382914490434947e+00
3.883333333333333000e+15 1.647484411430745421e+00
3.900000000000000000e+15 1.787558892692055368e+00
3.916666666666666500e+15 1.946400383777102894e+00
3.933333333333333000e+15 2.127404062977051424e+00
3.950000000000000000e+15 2.334710668232330644e+00
3.966666666666666500e+15 2.573383450465410061e+00
3.983333333333333000e+15 2.849619763106287174e+00
4.000000000000000000e+15 3.170992893701267690e+00
4.016666666666666500e+15 3.546704752948952155e+00
4.033333333333333000e+15 3.987798354003691426e+00
4.050000000000000500e+15 4.507216027660031266e+00
4.066666666666667000e+15 5.119471146843763698e+00
4.083333333333333500e+15 5.839495428175835556e+00
4.100000000000000500e+15 6.679907830602612506e+00
4.116666666666667000e+15 7.645582577081114550e+00
4.133333333333333500e+15 8.724301739084392437e+00
4.150000000000000500e+15 9.873393344259044468e+00
4.166666666666667000e+15 1.100618833379095562e+01
4.183333333333333500e+15 1.198945040066498535e+01
4.200000000000000500e+15 1.266801313206574164e+01
4.216666666666667000e+15 1.292134144749218905e+01
4.233333333333333500e+15 1.272403774452700453e+01
4.250000000000000500e+15 1.216255768273437887e+01
4.266666666666667000e+15 1.139285814826094168e+01
4.283333333333333500e+15 1.057582620578732246e+01
4.300000000000000500e+15 9.834515066858077859e+00
4.316666666666666500e+15 9.244615500265133790e+00
4.333333333333333500e+15 8.844698906929863824e+00
4.350000000000000500e+15 8.650783891544156390e+00
4.366666666666666500e+15 8.667256718970948626e+00
4.383333333333333500e+15 8.891932548988462415e+00
4.400000000000000000e+15 9.315122366778190610e+00
4.416666666666666500e+15 9.912788177232274123e+00
4.433333333333333500e+15 1.063445521227100521e+01
4.450000000000000000e+15 1.138966518960761931e+01
4.466666666666666500e+15 1.204339270851165544e+01
4.483333333333333500e+15 1.243635120722081844e+01
4.500000000000000000e+15 1.243695462206813396e+01
4.516666666666667000e+15 1.200112171530445515e+01
4.533333333333334000e+15 1.119368795191578592e+01
4.550000000000000000e+15 1.015191134520838823e+01
4.566666666666667000e+15 9.023041911176909124e+00
4.583333333333334000e+15 7.919869637855785349e+00
4.600000000000000000e+15 6.908469934136817869e+00
4.616666666666667000e+15 6.016607731288156735e+00
4.633333333333334000e+15 5.247784235826504329e+00
4.650000000000000000e+15 4.592964087967929210e+00
4.666666666666667000e+15 4.038121884399926032e+00
4.683333333333334000e+15 3.568364375627727014e+00
4.700000000000000000e+15 3.169866746001099411e+00
4.716666666666667000e+15 2.830594844787412967e+00
4.733333333333334000e+15 2.540422208156784656e+00
4.750000000000000000e+15 2.290980606401905373e+00
4.766666666666667000e+15 2.075417467304226271e+00
4.783333333333334000e+15 1.888141938614301685e+00
4.800000000000000000e+15 1.724593905169480523e+00
4.816666666666667000e+15 1.581047096598850787e+00
4.833333333333334000e+15 1.454446882326935864e+00
4.850000000000000000e+15 1.342279110584891466e+00
4.866666666666667000e+15 1.242465098319014860e+00
4.883333333333334000e+15 1.153277950449019595e+00
4.900000000000000000e+15 1.073275966989516217e+00
4.916666666666667000e+15 1.001249607058719349e+00
4.933333333333333000e+15 9.361791570528079642e-01
4.950000000000000000e+15 8.772008368725966454e-01
4.966666666666667000e+15 8.235795608893928810e-01
4.983333333333334000e+15 7.746869569225477425e-01
5.000000000000000000e+15 7.299835512046711772e-01
5.016666666666667000e+15 6.890042653451931010e-01
5.033333333333334000e+15 6.513465564014548903e-01
5.050000000000000000e+15 6.166606748395231374e-01
5.066666666666667000e+15 5.846416266941791839e-01
5.083333333333333000e+15 5.550225129286652237e-01
5.100000000000000000e+15 5.275689865326447237e-01
5.116666666666667000e+15 5.020746206644102205e-01
5.133333333333334000e+15 4.783570225066537951e-01
5.150000000000000000e+15 4.562545600455639172e-01
5.166666666666667000e+15 4.356235946789059899e-01
5.183333333333333000e+15 4.163361329288992607e-01
5.200000000000000000e+15 3.982778267474336165e-01
5.216666666666667000e+15 3.813462648548903156e-01
5.233333333333334000e+15 3.654495079447492301e-01
5.250000000000000000e+15 3.505048289544073770e-01
5.266666666666667000e+15 3.364376263675806777e-01
5.283333333333333000e+15 3.231804840035649162e-01
5.300000000000000000e+15 3.106723552202088623e-01
5.316666666666667000e+15 2.988578531130253735e-01
5.333333333333334000e+15 2.876866312918968660e-01
5.350000000000000000e+15 2.771128422858146201e-01
5.366666666666667000e+15 2.670946626656772183e-01
5.383333333333333000e+15 2.575938756654786443e-01
5.400000000000000000e+15 2.485755034876621361e-01
5.416666666666667000e+15 2.400074826506551628e-01
5.433333333333333000e+15 2.318603767172207619e-01
5.450000000000000000e+15 2.241071215651738724e-01
5.466666666666666000e+15 2.167227990543901806e-01
