# {'li': -1, 'lf': -1, 'xc': 3e-08, 'yc': 3e-08}
# omega	gamma
3.000000000000000000e+15 2.309458836634552259e-02
3.016666666666666500e+15 2.364271763953771505e-02
3.033333333333333500e+15 2.421075914694600928e-02
3.050000000000000000e+15 2.479972979111579739e-02
3.066666666666666500e+15 2.541071301874316124e-02
3.083333333333333500e+15 2.604486417736284060e-02
3.100000000000000000e+15 2.670341638647386051e-02
3.116666666666666500e+15 2.738768698076660818e-02
3.133333333333333500e+15 2.809908459052913240e-02
3.150000000000000000e+15 2.883911693279279584e-02
3.166666666666666500e+15 2.960939939654580119e-02
3.183333333333333000e+15 3.041166451653368533e-02
3.200000000000000000e+15 3.124777244309792645e-02
3.216666666666666500e+15 3.211972253041932290e-02
3.233333333333333000e+15 3.302966618278817268e-02
3.250000000000000000e+15 3.397992111855475256e-02
3.266666666666666500e+15 3.497298723467146681e-02
3.283333333333333000e+15 3.601156428186408354e-02
3.300000000000000000e+15 3.709857159211625566e-02
3.316666666666666500e+15 3.823717013723520325e-02
3.333333333333333000e+15 3.943078724076246044e-02
3.349999999999999500e+15 4.068314431669194098e-02
3.366666666666666500e+15 4.199828806886772570e-02
3.383333333333333000e+15 4.338062565639458357e-02
3.399999999999999500e+15 4.483496441520527787e-02
3.416666666666666500e+15 4.636655682681966456e-02
3.433333333333333000e+15 4.798115154577897723e-02
3.449999999999999500e+15 4.968505144142228158e-02
3.466666666666667000e+15 5.148517978283993074e-02
3.483333333333333500e+15 5.338915590451041859e-02
3.500000000000000000e+15 5.540538194238779635e-02
3.516666666666667000e+15 5.754314253623740716e-02
3.533333333333333500e+15 5.981271976659810474e-02
3.550000000000000000e+15 6.222552604995416903e-02
3.566666666666667000e+15 6.479425827394116877e-02
3.583333333333333500e+15 6.753307714160236563e-02
3.600000000000000000e+15 7.045781654284047346e-02
3.616666666666667000e+15 7.358622882464185833e-02
3.633333333333333500e+15 7.693827314358257785e-02
3.650000000000000000e+15 8.053645572462647673e-02
3.666666666666667000e+15 8.440623290970439285e-02
3.683333333333333500e+15 8.857649047523229180e-02
3.700000000000000000e+15 9.308011598197962755e-02
3.716666666666667000e+15 9.795468509166213589e-02
3.733333333333333500e+15 1.032432881003251535e-01
3.750000000000000000e+15 1.089955297349022995e-01
3.766666666666667000e+15 1.152687439717223206e-01
3.783333333333333500e+15 1.221294768265945574e-01
3.800000000000000000e+15 1.296553044537319122e-01
3.816666666666666500e+15 1.379370723777892938e-01
3.833333333333333000e+15 1.470816653720517508e-01
3.850000000000000000e+15 1.572154476657538491e-01
3.866666666666666500e+15 1.684885511586776130e-01
3.883333333333333000e+15 1.810802362392832376e-01
3.900000000000000000e+15 1.952056057705335301e-01
3.916666666666666500e+15 2.111240154151625137e-01
3.933333333333333000e+15 2.291495845284067800e-01
3.950000000000000000e+15 2.496642508336616162e-01
3.966666666666666500e+15 2.731337832305247293e-01
3.983333333333333000e+15 3.001269742005064911e-01
4.000000000000000000e+15 3.313376822215973183e-01
4.016666666666666500e+15 3.676081060697611314e-01
4.033333333333333000e+15 4.099489321550714438e-01
4.050000000000000500e+15 4.595465234835867663e-01
4.066666666666667000e+15 5.177370155253732120e-01
4.083333333333333500e+15 5.859091879152488191e-01
4.100000000000000500e+15 6.652702132698542492e-01
4.116666666666667000e+15 7.563757359346443554e-01
4.133333333333333500e+15 8.583166987638441991e-01
4.150000000000000500e+15 9.675512146268734348e-01
4.166666666666667000e+15 1.076712124235029489e+00
4.183333333333333500e+15 1.174362864957226193e+00
4.200000000000000500e+15 1.247128484463502884e+00
4.216666666666667000e+15 1.284637158163751680e+00
4.233333333333333500e+15 1.284849610501968442e+00
4.250000000000000500e+15 1.255595362800708159e+00
4.266666666666667000e+15 1.210938441552617650e+00
4.283333333333333500e+15 1.165562136771738810e+00
4.300000000000000500e+15 1.131027866047280561e+00
4.316666666666666500e+15 1.114929197760876622e+00
4.333333333333333500e+15 1.121770727695403425e+00
4.350000000000000500e+15 1.154203506589105865e+00
4.366666666666666500e+15 1.213878776439264451e+00
4.383333333333333500e+15 1.301658017093533459e+00
4.400000000000000000e+15 1.417068601147745799e+00
4.416666666666666500e+15 1.556904346088701541e+00
4.433333333333333500e+15 1.713011076414518774e+00
4.450000000000000000e+15 1.869896778709427387e+00
4.466666666666666500e+15 2.004016072035597062e+00
4.483333333333333500e+15 2.087547284546786841e+00
4.500000000000000000e+15 2.097790271249015959e+00
4.516666666666667000e+15 2.027824735222579111e+00
4.533333333333334000e+15 1.890155784667328032e+00
4.550000000000000000e+15 1.709994121181693139e+00
4.566666666666667000e+15 1.514026557111867399e+00
4.583333333333334000e+15 1.322533780750921650e+00
4.600000000000000000e+15 1.147311141835493986e+00
4.616666666666667000e+15 9.932598059372470534e-01
4.633333333333334000e+15 8.609456182277833713e-01
4.650000000000000000e+15 7.487127872892768155e-01
4.666666666666667000e+15 6.540344826290878100e-01
4.683333333333334000e+15 5.742454489842123699e-01
4.700000000000000000e+15 5.068828630979834715e-01
4.716666666666667000e+15 4.498109722537861344e-01
4.733333333333334000e+15 4.012387450558620450e-01
4.750000000000000000e+15 3.596909554675161713e-01
4.766666666666667000e+15 3.239634273539697684e-01
4.783333333333334000e+15 2.930768108972765518e-01
4.800000000000000000e+15 2.662348359020603183e-01
4.816666666666667000e+15 2.427888983233770781e-01
