# {'li': -1, 'lf': -1, 'xc': -2e-08, 'yc': -2e-08}
3.030497310020260904e-02
3.109819557634934881e-02
3.192325075165749343e-02
3.278191230107799226e-02
3.367607940542424738e-02
3.460778757003916961e-02
3.557922054593810196e-02
3.659272348342771514e-02
3.765081746564812731e-02
3.875621558957155488e-02
3.991184078514430772e-02
4.112084559001555339e-02
4.238663412826462057e-02
4.371288657747401940e-02
4.510358645026416036e-02
4.656305106507908909e-02
4.809596563784414303e-02
4.970742149263979170e-02
5.140295896758314415e-02
5.318861568389393613e-02
5.507098095434792562e-02
5.705725723525182508e-02
5.915532967768950129e-02
6.137384501399666820e-02
6.372230123016041359e-02
6.621114973152081307e-02
6.885191201681714612e-02
7.165731324556637305e-02
7.464143552994237374e-02
7.781989432219718617e-02
8.121004192403327715e-02
8.483120294259881289e-02
8.870494749342781871e-02
9.285540914733567130e-02
9.730965609134578642e-02
1.020981257936798281e-01
1.072551357198196914e-01
1.128194854561142407e-01
1.188351691081272754e-01
1.253522212447556461e-01
1.324277252045384101e-01
1.401270195900408688e-01
1.485251476691100136e-01
1.577086057243845818e-01
1.677774608563342706e-01
1.788479272764222638e-01
1.910555139272311076e-01
2.045588868848779440e-01
2.195446294123100939e-01
2.362331332164513131e-01
2.548859194268970341e-01
2.758147705202559363e-01
2.993931584295906889e-01
3.260705821507066116e-01
3.563905800893543141e-01
3.910133504853254283e-01
4.307440729034361926e-01
4.765681146212437103e-01
5.296941943923042517e-01
5.916059841030403277e-01
6.641209965669470083e-01
7.494518453200034180e-01
8.502570224757137751e-01
9.696525692095854243e-01
1.111126439559602996e+00
1.278245895844299485e+00
1.473969226397203514e+00
1.699280931857838350e+00
1.950846524452281905e+00
2.217662046412941290e+00
2.477656588010079819e+00
2.697036049654370604e+00
2.836425461209041377e+00
2.864986026096656868e+00
2.775508266589050699e+00
2.588546501661655785e+00
2.341778424176871098e+00
2.073806235534920717e+00
1.813409617768118265e+00
1.577115877280211853e+00
1.371743557970500627e+00
1.198106569170241276e+00
1.053981164455587205e+00
9.359477640324713743e-01
8.403250758637738071e-01
7.635037861319832198e-01
7.019213600029865496e-01
6.518767577257251755e-01
6.094189792934903149e-01
5.705876868562509419e-01
5.321272108403373169e-01
4.923273064744764227e-01
4.513011421335995088e-01
4.104053961184767063e-01
3.712768150634623843e-01
3.351410930505521191e-01
3.026076043346547229e-01
2.737778304777860328e-01
2.484423177131734883e-01
2.262460932891836030e-01
2.067938257872321550e-01
1.897054092578679407e-01
1.746400702578770059e-01
1.613032474433977459e-01
1.494451478367616326e-01
1.388558966974579034e-01
1.293597593955214953e-01
1.208095687223189607e-01
1.130817999892677339e-01
1.060724038741679004e-01
9.969336054562488725e-02
9.386986403926665667e-02
8.853803420886327546e-02
8.364306026195925114e-02
7.913769305532811216e-02
7.498101755035148364e-02
7.113744986300250817e-02
6.757591444438378059e-02
6.426916602856862226e-02
6.119322828884878052e-02
5.832692693751745372e-02
5.565149957212608967e-02
5.315026816321034853e-02
5.080836290255390936e-02
4.861248835448426370e-02
4.655072460742205875e-02
4.461235751214141787e-02
4.278773319705291706e-02
4.106813293138460164e-02
3.944566511247241808e-02
3.791317172074354369e-02
3.646414704431356207e-02
3.509266684694525157e-02
3.379332645604334051e-02
3.256118649515118285e-02
3.139172518895477770e-02
3.028079633662287759e-02
2.922459218823802996e-02
2.821961057449639057e-02
2.726262573609621737e-02
2.635066237977257489e-02
2.548097255554840693e-02
2.465101500673213403e-02
2.385843669231355393e-02
2.310105622220785804e-02
2.237684898047116039e-02
2.168393374117342023e-02
2.102056060688706901e-02
2.038510012140917066e-02
1.977603342694870744e-02
1.919194335204661359e-02
